,0,1,2
23835,26,28,460.8614299
23844,26,28,460.4430512
23809,26,28,460.4395207
23838,26,28,460.2550152
23826,26,28,459.9240245
23810,26,28,459.7369386
23823,26,28,459.533457
23817,26,28,459.3590714
23830,26,28,458.9750338
23821,26,28,458.7190209
23820,26,28,458.6159034
23837,26,28,458.4275692
23836,26,28,458.4149307
23846,26,28,457.9264225
23815,26,28,456.918416
23842,26,28,456.3817192
23848,26,28,455.1379258
23832,26,28,454.2630973
23825,26,28,453.9014857
23808,26,28,453.6267213
23845,26,28,453.1409712
23841,26,28,452.7975821
23803,26,28,450.7572281
23802,26,28,450.3923723
24112,27,29,450.215734
24140,27,29,449.814054
23805,26,28,449.7851441
23481,25,27,448.7926584
23811,26,28,448.73806
24128,27,29,448.5127753
23807,26,28,447.6567647
24104,27,29,447.3579328
24133,27,29,446.9217825
24119,27,29,446.733706
24134,27,29,446.6394939
23816,26,28,446.4347638
24149,27,29,446.0800266
24101,27,29,445.6131528
24127,27,29,445.3043038
24100,27,29,445.1189085
24124,27,29,444.3820731
24113,27,29,444.2849713
23839,26,28,444.1375373
24106,27,29,443.7307933
23818,26,28,443.5375786
24122,27,29,443.4114031
24147,27,29,443.3037394
24143,27,29,443.1465806
24135,27,29,442.8559376
24144,27,29,442.6010652
24109,27,29,442.5495925
24138,27,29,442.2617251
24126,27,29,442.128242
23814,26,28,441.8682479
24110,27,29,441.6981778
24123,27,29,441.5524167
24117,27,29,441.3571223
24130,27,29,441.0357754
24121,27,29,440.8924253
24120,27,29,440.7687784
24137,27,29,440.5600495
24136,27,29,440.5483872
24146,27,29,440.1362723
24115,27,29,439.1308193
24142,27,29,438.5045468
24148,27,29,437.4188792
24132,27,29,436.5838391
24362,28,30,436.4298314
24390,28,30,436.0793703
24125,27,29,436.0694222
24108,27,29,435.8630595
24145,27,29,435.373388
24141,27,29,435.0542366
24378,28,30,434.7932895
24354,28,30,433.6660692
24383,28,30,433.2772396
24103,27,29,433.09021
24369,28,30,433.0746523
24384,28,30,432.9772773
24102,27,29,432.5969462
24399,28,30,432.4336281
24105,27,29,432.2276535
24351,28,30,431.9893788
24377,28,30,431.5967412
24350,28,30,431.4985616
24111,27,29,430.8048061
24374,28,30,430.7595468
24363,28,30,430.7458916
24356,28,30,430.15328
24107,27,29,429.9700845
24372,28,30,429.7637859
24397,28,30,429.7244067
24393,28,30,429.6067957
24385,28,30,429.2232507
24394,28,30,429.0950748
24359,28,30,429.01119
24116,27,29,428.8113297
24376,28,30,428.6570815
24388,28,30,428.641694
24360,28,30,428.037745
23479,25,27,428.0363817
24373,28,30,427.942185
24367,28,30,427.728446
24380,28,30,427.4495967
24371,28,30,427.4000648
23831,26,28,427.3870501
24370,28,30,427.2621876
24387,28,30,427.0351706
24386,28,30,427.0207929
24562,29,31,426.830546
24396,28,30,426.6700605
24139,27,29,426.6504502
24590,29,31,426.5157782
24118,27,29,425.8062691
24365,28,30,425.6718627
24578,29,31,425.2377693
24392,28,30,424.9653574
24114,27,29,424.5966254
24554,29,31,424.1327481
24398,28,30,424.0006493
24583,29,31,423.7753916
24569,29,31,423.56221
24584,29,31,423.4594025
24382,28,30,423.20077
24599,29,31,422.9292384
24375,28,30,422.5730998
24551,29,31,422.5008216
24358,28,30,422.416577
24577,29,31,422.0505209
24550,29,31,422.0121165
24395,28,30,421.9315384
24391,28,30,421.6225186
24563,29,31,421.3174963
24574,29,31,421.2731782
24712,30,32,421.1679531
24740,30,32,420.8745436
24556,29,31,420.7028332
24597,29,31,420.2714003
24572,29,31,420.2624532
24593,29,31,420.1817586
24585,29,31,419.7310156
24353,28,30,419.7178261
24594,29,31,419.6909003
24728,30,32,419.5996358
24559,29,31,419.5869896
24576,29,31,419.277795
24588,29,31,419.1591855
24352,28,30,419.1210205
24355,28,30,418.9352255
24560,29,31,418.5210403
24704,30,32,418.5092547
24573,29,31,418.46633
24567,29,31,418.2369475
24733,30,32,418.1699116
24571,29,31,418.0063588
24580,29,31,417.9854407
24719,30,32,417.9505117
24570,29,31,417.8611491
24734,30,32,417.8423889
24587,29,31,417.6189336
24586,29,31,417.6018391
24749,30,32,417.3212086
24596,29,31,417.2948768
24361,28,30,417.2191318
24701,30,32,416.9022927
24357,28,30,416.5887571
24727,30,32,416.4186887
24700,30,32,416.4158984
24565,29,31,416.3069254
24713,30,32,415.7551763
24724,30,32,415.6772712
24592,29,31,415.5327174
24366,28,30,415.473537
24706,30,32,415.1298475
24747,30,32,414.6964977
24722,30,32,414.6589771
24598,29,31,414.6554781
24743,30,32,414.6234879
24744,30,32,414.1430983
24735,30,32,414.132539
24709,30,32,414.0288259
24582,29,31,413.8824555
24726,30,32,413.7447295
24738,30,32,413.5654994
24389,28,30,413.41078
24575,29,31,413.1743675
24558,29,31,413.0538955
24710,30,32,412.9047157
24723,30,32,412.8768656
24717,30,32,412.6366817
24595,29,31,412.5748803
24721,30,32,412.465156
24730,30,32,412.4006184
24368,28,30,412.3837161
24720,30,32,412.318344
24591,29,31,412.2697906
24737,30,32,412.0649619
24736,30,32,412.0464235
24746,30,32,411.7651983
24364,28,30,411.5201864
24715,30,32,410.7863121
24553,29,31,410.4074809
24131,27,29,410.2545294
24742,30,32,409.9657451
24552,29,31,409.7338902
24555,29,31,409.678088
24748,30,32,409.1432469
24732,30,32,408.385846
24561,29,31,407.7529512
24725,30,32,407.6288925
24708,30,32,407.5308408
24557,29,31,407.2745488
24745,30,32,407.0573061
24741,30,32,406.7518195
23829,26,28,406.687605
24566,29,31,406.1876399
24703,30,32,404.9156026
24705,30,32,404.2158891
24702,30,32,404.1943129
24589,29,31,404.1886902
24568,29,31,403.034611
24564,29,31,402.4164207
24711,30,32,402.1651516
24707,30,32,401.7805981
24716,30,32,400.7091108
24739,30,32,398.7478941
24718,30,32,397.5168091
24381,28,30,397.2966216
24714,30,32,397.0482737
24129,27,29,389.6095886
24581,29,31,388.2821112
24731,30,32,382.9667998
24379,28,30,376.7045632
24579,29,31,367.7328793
24729,30,32,362.4475153
23112,24,27,337.0281519
23104,24,27,334.8721893
23133,24,27,334.4379228
23119,24,27,334.3478709
23134,24,27,334.2872013
23149,24,27,333.8813952
23127,24,27,333.526421
23101,24,27,333.5179463
23100,24,27,333.1693053
23124,24,27,332.6914271
23106,24,27,332.1675961
23122,24,27,332.1366562
23147,24,27,331.8829091
23135,24,27,331.7049599
23143,24,27,331.6856379
23138,24,27,331.295649
23109,24,27,331.283824
23144,24,27,331.2097531
23110,24,27,331.0016278
23126,24,27,330.7996093
23117,24,27,330.7140635
23130,24,27,330.3526464
23121,24,27,330.0478
23120,24,27,330.0075687
23137,24,27,329.9013363
23136,24,27,329.8813837
23146,24,27,329.464886
23142,24,27,328.5441303
23148,24,27,327.4919715
23132,24,27,326.8654703
23125,24,27,326.86189
23108,24,27,326.5757517
23145,24,27,326.2818833
23141,24,27,325.9952502
23103,24,27,324.5244468
23105,24,27,323.7285741
23111,24,27,323.5114988
23116,24,27,321.595546
23512,25,28,320.3603041
23540,25,28,320.0157064
23139,24,27,319.866917
23118,24,27,319.8167557
23528,25,28,319.1210057
23504,25,28,318.3175313
23114,24,27,318.0451463
23533,25,28,317.9503449
23519,25,28,317.8451702
23534,25,28,317.7829382
23549,25,28,317.3911417
23501,25,28,317.0504484
23527,25,28,316.9637429
23500,25,28,316.7112566
23524,25,28,316.2274754
23513,25,28,316.0425676
23506,25,28,315.7405692
23522,25,28,315.6271264
23547,25,28,315.4563156
23543,25,28,315.2981908
23535,25,28,315.226064
23509,25,28,314.8986115
23544,25,28,314.8767185
23538,25,28,314.8196383
23526,25,28,314.5098668
23510,25,28,314.4914308
23523,25,28,314.3340999
23517,25,28,314.2270185
23530,25,28,313.9378069
23521,25,28,313.7225622
23520,25,28,313.6631905
23537,25,28,313.5445783
23536,25,28,313.5325222
23546,25,28,313.1764686
23515,25,28,312.5063667
23542,25,28,312.1825011
23548,25,28,311.2807864
23532,25,28,310.6835935
23525,25,28,310.5182454
23508,25,28,310.30149
23545,25,28,309.9867688
23541,25,28,309.7398363
23503,25,28,308.3440741
23131,24,27,308.2515881
23502,25,28,308.1531418
23505,25,28,307.6472881
23511,25,28,307.1075125
23862,26,29,306.7142801
23890,26,29,306.4217573
23507,25,28,306.2915708
23878,26,29,305.5455512
23516,25,28,305.4458824
23854,26,29,304.7643387
23883,26,29,304.4490881
23869,26,29,304.3304617
23884,26,29,304.2675707
23899,26,29,303.8885342
23539,25,28,303.8507642
23851,26,29,303.5675672
23518,25,28,303.5638212
23877,26,29,303.4008151
23850,26,29,303.2349039
23874,26,29,302.7461881
23863,26,29,302.6419633
23856,26,29,302.2944593
23514,25,28,302.2372737
23872,26,29,302.1138252
23897,26,29,302.009889
23893,26,29,301.8873723
23885,26,29,301.7338451
23894,26,29,301.5055
23859,26,29,301.4889498
23888,26,29,301.3339116
23876,26,29,301.1735153
23860,26,29,300.9738682
23873,26,29,300.8567302
23867,26,29,300.7338424
23880,26,29,300.4960888
23871,26,29,300.3611998
23870,26,29,300.2862271
23887,26,29,300.1540086
23886,26,29,300.1453724
23896,26,29,299.8435495
23865,26,29,299.1731246
23892,26,29,298.7863511
23898,26,29,298.0055074
23882,26,29,297.4352432
23875,26,29,297.148069
23858,26,29,296.9852653
23895,26,29,296.6615712
23891,26,29,296.4387186
24162,27,30,296.0343508
24190,27,30,295.7818399
23853,26,29,295.1020479
24178,27,30,294.9184989
23852,26,29,294.8186073
23855,26,29,294.4871178
23129,24,27,294.397103
24154,27,30,294.1572307
24183,27,30,293.8802494
24169,27,30,293.7505649
24184,27,30,293.6863422
23861,26,29,293.6727461
24199,27,30,293.3183633
23857,26,29,293.0301137
24151,27,30,293.0140339
24177,27,30,292.7830654
24150,27,30,292.6853065
23531,25,28,292.5366662
23866,26,29,292.2340406
24174,27,30,292.1938261
24163,27,30,292.1539803
24156,27,30,291.7737449
24172,27,30,291.5396681
24197,27,30,291.4883194
24193,27,30,291.3954969
24185,27,30,291.1734383
24194,27,30,291.0414713
24159,27,30,290.9979282
24188,27,30,290.7813734
23889,26,29,290.7435389
24176,27,30,290.7368142
24160,27,30,290.3926188
24173,27,30,290.3113917
23868,26,29,290.2694997
24167,27,30,290.1752035
24180,27,30,289.9733168
24171,27,30,289.9065762
24170,27,30,289.8201781
24187,27,30,289.6751927
24186,27,30,289.6664997
24196,27,30,289.4103479
23864,26,29,289.2959195
24165,27,30,288.7428755
24192,27,30,288.2995603
24412,28,31,288.2020775
24440,28,31,287.9787366
24198,27,30,287.6122027
24428,28,31,287.12329
24182,27,30,287.0664456
24175,27,30,286.6897597
24158,27,30,286.5670976
24404,28,31,286.3785663
24195,27,30,286.2425783
24433,28,31,286.1282692
24191,27,30,286.0321614
24419,28,31,285.9901288
24434,28,31,285.9231154
24449,28,31,285.5648749
24401,28,31,285.2732704
24427,28,31,284.9951276
24400,28,31,284.9467505
24153,27,30,284.7407921
24413,28,31,284.4617319
24424,28,31,284.4542169
24152,27,30,284.3802441
24155,27,30,284.1891711
24406,28,31,284.0608019
24422,28,31,283.7863302
24447,28,31,283.7740644
24443,28,31,283.7036067
24435,28,31,283.428534
24444,28,31,283.3680748
24409,28,31,283.3067684
24161,27,30,283.1524537
24612,29,32,283.0856039
24426,28,31,283.08324
24438,28,31,283.0435388
24640,29,32,282.8812965
24157,27,30,282.6584588
24410,28,31,282.6304778
24423,28,31,282.5790862
24417,28,31,282.4317614
24430,28,31,282.2535315
24421,28,31,282.2411726
24420,28,31,282.1476177
24628,29,32,282.029946
24437,28,31,281.9916604
24436,28,31,281.9811004
24166,27,30,281.8985508
24446,28,31,281.7599322
24604,29,32,281.2972054
24415,28,31,281.0980121
24633,29,32,281.063644
24619,29,32,280.9198463
24634,29,32,280.8498237
24442,28,31,280.6062724
24649,29,32,280.4988126
24189,27,30,280.4865453
24601,29,32,280.2155187
24448,28,31,279.9887694
24627,29,32,279.9069343
24600,29,32,279.8906855
24168,27,30,279.8691215
23881,26,29,279.6873595
24432,28,31,279.4633926
24613,29,32,279.4360556
24624,29,32,279.3979917
24164,27,30,279.1665743
24606,29,32,279.0238302
24425,28,31,279.0213721
24408,28,31,278.9277643
24647,29,32,278.7356383
24622,29,32,278.7223114
23529,25,28,278.7183872
24643,29,32,278.6802078
24445,28,31,278.6062526
24441,28,31,278.4011843
24635,29,32,278.369399
24644,29,32,278.3555232
24609,29,32,278.2836023
24626,29,32,278.0838698
24638,29,32,277.9891398
24610,29,32,277.5577428
24623,29,32,277.5284207
24617,29,32,277.3726337
24621,29,32,277.2342536
24630,29,32,277.2088673
24403,28,31,277.1435454
24620,29,32,277.1374337
24637,29,32,276.9727047
24636,29,32,276.9611212
24646,29,32,276.7629238
24402,28,31,276.7232612
24405,28,31,276.6367794
24615,29,32,276.1070721
24642,29,32,275.5783506
24411,28,31,275.4322874
24407,28,31,275.0565176
24648,29,32,275.0081547
24632,29,32,274.4966171
24416,28,31,274.3210563
24625,29,32,274.0117592
24608,29,32,273.9373245
24645,29,32,273.6197255
24641,29,32,273.4158371
24439,28,31,272.9636569
23154,24,28,272.7895921
24418,28,31,272.2424667
24603,29,32,272.1812223
24414,28,31,271.7382464
24602,29,32,271.7195797
24605,29,32,271.7024775
24611,29,32,270.3862792
23185,24,28,270.1786619
24607,29,32,270.0920178
23159,24,28,269.8647363
23194,24,28,269.8215896
24181,27,30,269.6414663
23176,24,28,269.4959723
24616,29,32,269.3712016
23186,24,28,268.7077142
24639,29,32,268.0487051
24618,29,32,267.2591145
24614,29,32,266.8859323
23182,24,28,266.2584278
23879,26,29,265.9051857
24431,28,31,262.281341
23562,25,29,261.907955
23590,25,29,261.6398213
23578,25,29,260.9007563
23168,24,28,260.3612821
23554,25,29,260.2400734
23583,25,29,259.9526892
23569,25,29,259.8598432
23584,25,29,259.8077121
23599,25,29,259.4862361
23551,25,29,259.209881
23577,25,29,259.1075557
23164,24,28,259.0501258
23550,25,29,258.9293314
23574,25,29,258.5245571
23563,25,29,258.4006928
23556,25,29,258.1329842
23572,25,29,258.0133
23597,25,29,257.8958062
23593,25,29,257.7777703
23585,25,29,257.6861296
24631,29,32,257.4772236
23559,25,29,257.4452012
23594,25,29,257.440462
23588,25,29,257.350686
23576,25,29,257.1475817
23560,25,29,257.0645443
23573,25,29,256.9493946
23567,25,29,256.8542081
23580,25,29,256.6309105
23571,25,29,256.4828257
23570,25,29,256.4276352
23587,25,29,256.3232038
23586,25,29,256.3136216
23596,25,29,256.0378626
24179,27,30,255.8955331
23565,25,29,255.4801911
23592,25,29,255.1853221
23598,25,29,254.4782144
23582,25,29,253.9915258
23575,25,29,253.8103727
23558,25,29,253.6489319
23595,25,29,253.3852302
23591,25,29,253.1865115
23553,25,29,252.0449993
23552,25,29,251.8503793
23912,26,30,251.7605126
23940,26,30,251.5310502
23555,25,29,251.49455
23561,25,29,250.9408132
23928,26,30,250.8051116
23557,25,29,250.3288602
23933,26,30,249.9123008
23919,26,30,249.8094523
23934,26,30,249.7561139
23566,25,29,249.6416863
23901,26,30,249.183353
23927,26,30,249.0211557
23900,26,30,248.907174
24429,28,31,248.5665998
23913,26,30,248.4356418
23589,25,29,248.3503507
23906,26,30,248.1352083
23568,25,29,248.0430216
23922,26,30,247.9651977
23947,26,30,247.8975624
23943,26,30,247.8063891
23938,26,30,247.3229515
23564,25,29,247.0660464
23910,26,30,247.0116019
23923,26,30,246.9279456
23917,26,30,246.8203264
23930,26,30,246.6343484
23921,26,30,246.547712
23920,26,30,246.4813472
23946,26,30,246.123844
23942,26,30,245.2224285
23948,26,30,244.6055167
24212,27,31,244.0143418
23925,26,30,243.8687481
24240,27,31,243.8139276
24629,29,32,243.7851403
23945,26,30,243.4783067
24228,27,31,243.0967628
24204,27,31,242.4685083
24233,27,31,242.2465992
23903,26,30,242.198493
24219,27,31,242.1355784
24234,27,31,242.0805459
24249,27,31,241.7776161
23905,26,30,241.708311
24201,27,31,241.5284099
24227,27,31,241.3198816
24200,27,31,241.2551841
23911,26,30,240.9485342
24224,27,31,240.845513
24213,27,31,240.8285109
24206,27,31,240.5052712
23907,26,30,240.4690231
24222,27,31,240.2960702
24247,27,31,240.2667869
24243,27,31,240.1971372
24235,27,31,239.9935647
24244,27,31,239.9080058
24209,27,31,239.8660678
23916,26,30,239.8179539
24238,27,31,239.6693768
24226,27,31,239.661009
24210,27,31,239.3361494
24223,27,31,239.2795903
24217,27,31,239.161828
23581,25,29,239.0203289
24230,27,31,239.0013666
24221,27,31,238.9651443
24220,27,31,238.8911347
24237,27,31,238.7661785
24236,27,31,238.7581358
23939,26,30,238.6032422
24462,28,32,238.5816056
24246,27,31,238.5568333
24490,28,32,238.4014293
24215,27,31,238.0033042
24478,28,32,237.6895676
24242,27,31,237.615436
24454,28,32,237.0729317
24248,27,31,237.0670983
24483,28,32,236.8694783
24469,28,32,236.7525801
24484,28,32,236.6954919
24232,27,31,236.6196355
24499,28,32,236.3993789
24225,27,31,236.2830546
24208,27,31,236.1910489
24451,28,32,236.1589188
24245,27,31,235.9220411
24477,28,32,235.9178676
24450,28,32,235.8875851
24241,27,31,235.7480575
24463,28,32,235.4926929
24474,28,32,235.4770797
24456,28,32,235.155477
24472,28,32,234.9182766
24497,28,32,234.9160017
24493,28,32,234.8619568
24203,27,31,234.6836163
24485,28,32,234.6216168
24494,28,32,234.5854319
24459,28,32,234.5312506
24202,27,31,234.3619967
24476,28,32,234.3521416
24488,28,32,234.3020572
24205,27,31,234.2388919
24460,28,32,233.9518003
24473,28,32,233.916228
24467,28,32,233.7906143
24471,28,32,233.6481646
24480,28,32,233.6464523
24470,28,32,233.5696512
24487,28,32,233.4365989
24486,28,32,233.4275347
24211,27,31,233.3167835
24496,28,32,233.2502784
24207,27,31,232.9470653
24465,28,32,232.701081
24216,27,31,232.3218924
24492,28,32,232.2788429
24498,28,32,231.7794567
24482,28,32,231.3458546
24239,27,31,231.1632081
24475,28,32,230.963965
24458,28,32,230.892094
24495,28,32,230.625692
24218,27,31,230.6131534
24491,28,32,230.4547507
23604,25,30,230.4191874
24214,27,31,230.0964851
23619,25,30,230.0867396
23649,25,30,229.7538527
23931,26,30,229.4677099
24453,28,32,229.4140181
23600,25,30,229.2599259
24452,28,32,229.0505971
24455,28,32,229.000142
23624,25,30,228.8948132
23613,25,30,228.8062681
23647,25,30,228.3400807
23635,25,30,228.1373323
24461,28,32,227.961394
23644,25,30,227.9508162
23609,25,30,227.9454672
23626,25,30,227.6970331
24457,28,32,227.674174
23579,25,29,227.5198487
23623,25,30,227.4796388
24466,28,32,227.0656253
23637,25,30,226.9399874
23636,25,30,226.9313696
23615,25,30,226.1988769
24489,28,32,225.9453446
23642,25,30,225.9126362
24468,28,32,225.3228504
23648,25,30,225.3100435
24464,28,32,224.9439789
23608,25,30,224.5544834
23645,25,30,224.3168659
23641,25,30,224.1424056
23962,26,31,223.8139665
23990,26,31,223.6178145
23603,25,30,223.1315941
23978,26,31,222.9671575
23602,25,30,222.9286705
23605,25,30,222.6585858
24231,27,31,222.1829977
23983,26,31,222.1790514
23969,26,31,222.0834917
23611,25,30,222.0806363
23984,26,31,222.0343249
23951,26,31,221.5268064
23977,26,31,221.3642463
23950,26,31,221.2791164
23963,26,31,220.8711255
23956,26,31,220.5934882
23972,26,31,220.4261179
23997,26,31,220.3791033
23993,26,31,220.3048974
23988,26,31,219.8535605
23639,25,30,219.8434242
23960,26,31,219.5645051
23973,26,31,219.4999571
23967,26,31,219.399015
23980,26,31,219.2401289
23971,26,31,219.1813552
23970,26,31,219.1192734
23996,26,31,218.805335
23992,26,31,217.9786192
24262,27,32,217.8459218
24290,27,32,217.6721494
23998,26,31,217.448361
24481,28,32,217.0783394
24278,27,32,217.0281028
23975,26,31,216.7689732
24254,27,32,216.4667969
23995,26,31,216.4289727
24283,27,32,216.2729235
24269,27,32,216.1710544
24284,27,32,216.1204707
24299,27,32,215.8503088
24251,27,32,215.6288614
24277,27,32,215.4307481
24250,27,32,215.3837017
23953,26,31,215.2911869
24274,27,32,215.0148361
24263,27,32,215.0100369
23955,26,31,214.8658176
24256,27,32,214.7151602
24272,27,32,214.517595
24297,27,32,214.5000593
24293,27,32,214.4425171
24285,27,32,214.2471191
24294,27,32,214.1860409
24259,27,32,214.1446046
23961,26,31,214.1227623
24276,27,32,213.9682429
24288,27,32,213.9568061
23957,26,31,213.7328378
24260,27,32,213.6507234
24273,27,32,213.6073206
24267,27,32,213.498451
24280,27,32,213.3590984
24271,27,32,213.3393953
24270,27,32,213.2717806
24287,27,32,213.1562528
23966,26,31,213.1556103
24286,27,32,213.1487027
24296,27,32,212.9753676
24265,27,32,212.4792828
24292,27,32,212.117573
23989,26,31,212.081566
23669,25,31,211.8505133
24298,27,32,211.6405315
23699,25,31,211.5423069
23631,25,30,211.5223484
24282,27,32,211.2424213
23650,25,31,211.0869292
24275,27,32,210.9245787
24258,27,32,210.8484751
23674,25,31,210.7456283
24229,27,31,210.7399008
23663,25,31,210.6805295
24295,27,32,210.6076735
24291,27,32,210.451514
23697,25,31,210.2368095
24253,27,32,209.5014532
23673,25,31,209.4269091
24252,27,32,209.1978148
24255,27,32,209.1108857
23687,25,31,208.9416203
23665,25,31,208.2639342
24261,27,32,208.2424894
23692,25,31,207.979547
24257,27,32,207.9376707
23698,25,31,207.4434132
24266,27,32,207.3801101
24012,26,32,206.919306
24040,26,32,206.743615
23658,25,31,206.7313775
23695,25,31,206.5096866
23691,25,31,206.3498948
24289,27,32,206.3495861
24028,26,32,206.138151
24268,27,32,205.8307695
24479,28,32,205.656867
23653,25,31,205.4191288
24033,26,32,205.4136209
24264,27,32,205.4112248
24019,26,32,205.3222903
24034,26,32,205.2755093
23652,25,31,205.2080371
23655,25,31,204.9945358
24001,26,32,204.8074886
24027,26,32,204.644067
24000,26,32,204.5771445
23661,25,31,204.3935982
24013,26,32,204.2078238
24006,26,32,203.9437564
23981,26,31,203.9172984
24022,26,32,203.7773287
24047,26,32,203.7432584
24043,26,32,203.6796497
24038,26,32,203.2466677
24010,26,32,202.9704936
24023,26,32,202.9180684
24017,26,32,202.8208765
24030,26,32,202.6785623
24021,26,32,202.6375143
24020,26,32,202.5781628
23689,25,31,202.3780466
24046,26,32,202.2904626
24042,26,32,201.5076926
23629,25,30,201.1852563
24048,26,32,201.0308554
24025,26,32,200.3850091
24045,26,32,200.0760927
23719,25,32,199.5883419
23749,25,32,199.2966537
24003,26,32,199.0239427
23700,25,32,198.867317
24005,26,32,198.6380279
23724,25,32,198.5418247
23713,25,32,198.4928774
24281,27,32,198.3053323
23747,25,32,198.0639876
24011,26,32,197.9021317
24007,26,32,197.568168
23723,25,32,197.2875098
24016,26,32,197.0354413
23737,25,32,196.8390965
